,Age,Gender,Years at Company,Monthly Income,Number of Promotions,Overtime,Distance from Home,Number of Dependents,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Attrition,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Education Level_Bachelor’s Degree,Education Level_High School,Education Level_Master’s Degree,Education Level_PhD,Marital Status_Married,Marital Status_Single,Job Level_Mid,Job Level_Senior,Company Size_Medium,Company Size_Small,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High
151,44,1,36,8048,2,0,72,3,57,1,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False
152,42,1,26,4205,1,0,89,3,39,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False
153,53,1,41,4373,2,1,91,4,53,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
154,22,1,2,6925,1,0,79,2,73,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False
155,50,1,38,8299,0,0,28,0,59,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
156,56,0,40,11556,2,0,1,2,66,0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False
157,42,1,10,5820,1,1,86,2,82,0,0,1,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
158,18,1,6,7631,0,0,1,3,69,0,0,0,0,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
159,39,1,3,5891,2,1,88,4,9,0,0,0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
160,22,0,9,8376,3,0,46,1,11,0,0,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False
161,28,1,3,6185,0,0,51,0,62,0,0,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
162,47,0,13,6467,2,0,25,2,82,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
163,56,0,6,6954,1,0,65,2,17,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
164,51,0,33,7647,1,1,6,1,44,0,0,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
165,55,0,43,7440,0,1,1,0,97,1,0,0,0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
166,56,1,38,8883,0,0,69,3,100,0,0,0,0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
167,24,1,8,5652,0,0,76,1,23,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False
168,26,1,5,7376,0,0,70,1,33,0,0,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
169,52,1,26,7306,0,1,19,3,35,1,0,0,1,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False
170,54,1,42,10006,0,0,75,1,93,0,0,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False
171,45,1,6,11421,1,0,18,4,27,1,0,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
172,20,1,9,8161,0,0,86,2,35,0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
173,51,1,10,3755,0,0,61,0,26,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
174,51,1,22,5405,1,0,57,3,27,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
175,59,1,32,4113,0,1,48,3,82,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
176,47,1,38,6008,0,0,12,0,49,1,0,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
177,58,1,2,6363,2,0,19,2,27,0,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
178,40,0,27,5980,0,0,35,2,52,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False
179,45,0,10,5475,0,0,99,0,26,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
180,38,0,7,6160,2,0,53,4,24,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
181,29,1,9,6336,1,0,95,3,79,0,0,1,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
182,41,0,29,6243,0,0,78,4,55,0,0,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
183,38,1,14,5733,1,0,12,2,62,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
184,51,0,16,8988,1,1,94,1,36,0,0,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
185,38,0,22,5744,1,0,95,3,62,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
186,46,0,14,6555,0,0,4,0,92,1,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
187,53,1,23,7633,0,0,44,2,91,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
188,41,1,26,4724,1,0,7,2,80,0,0,0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
189,28,1,4,9892,2,0,9,4,20,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
190,34,1,6,10220,1,1,97,1,41,1,0,0,0,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
191,33,1,12,2386,1,1,73,0,64,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
192,38,1,25,10903,2,1,29,0,63,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False
193,52,1,19,6139,2,0,68,0,92,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
194,19,1,11,4410,2,1,42,1,25,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
195,46,1,17,6977,0,0,8,0,74,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
196,27,0,12,9249,0,1,32,0,22,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
197,59,1,40,8328,0,0,46,0,44,0,0,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
198,58,0,44,8331,2,0,38,1,117,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
199,50,1,42,7639,0,0,91,0,49,0,0,0,0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
200,48,0,31,11164,3,0,72,1,74,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False
201,57,1,18,8580,1,0,84,3,60,1,0,0,1,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
202,50,1,30,8113,0,0,19,0,78,0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
203,22,1,5,9117,0,0,7,4,34,0,0,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
204,28,1,6,8571,0,0,35,2,55,0,0,0,0,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
205,19,0,6,9016,0,0,28,1,48,0,0,1,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
206,47,0,16,9128,1,0,90,3,17,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
207,33,1,19,9380,1,0,65,3,53,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False
208,31,0,14,8143,1,1,54,0,77,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
209,26,1,5,8268,4,0,6,4,53,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
210,51,1,28,7345,1,0,43,0,29,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
211,44,1,34,10286,1,0,63,4,53,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
212,30,1,20,4281,0,0,63,4,61,0,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False
213,55,1,8,12985,2,0,41,4,22,0,0,0,0,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
214,33,1,16,5629,0,0,15,1,46,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False
215,27,1,9,9279,2,0,69,1,36,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True
216,49,0,41,8549,1,0,13,0,60,0,0,0,0,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
217,41,1,21,7838,2,1,99,3,69,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
