user_id,first_pay_ts,first_pay_item,pre_pay_events,pre_pay_active_days,pre_pay_span_days,pre_pay_recency_days,obs_total_events,obs_active_days,obs_events_per_active_day,obs_w1_events,obs_w2_events,obs_decay_ratio,obs_activity_change_rate,obs_last_active_day,obs_recency_days,obs_unique_items,obs_unique_sources,obs_unique_platforms,obs_enter_count,obs_respond_count,obs_submit_count,obs_response_with_answer_count,obs_response_with_answer_rate,obs_play_video_count,obs_pause_video_count,obs_play_audio_count,obs_pause_audio_count,obs_quit_count,obs_pay_count,obs_refund_count,total_lifetime_events,is_refund_churn,is_non_renewal_churn,is_churn
u1047,1562444182063,p124,91,2,3.693273,161.416941,166,3,55.333333,166,0,0,-1,6.569715,7.430285,57,2,1,38,24,20,24,1,0,0,19,19,18,1,0,388,0,1,1
u10471,1547489206639,p73,2238,3,4.310146,0.376557,1555,6,259.166667,1284,271,0.211059,-0.788941,8.3793,5.6207,650,2,1,538,355,206,355,1,0,0,0,0,332,1,0,12643,0,1,1
u10472,1558929985909,p113,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,1,1
u10477,1566332403373,p136,231,1,0.221338,0.37258,2206,11,200.545455,1215,991,0.815638,-0.184362,13.565816,0.434184,677,4,2,483,331,210,331,1,16,13,375,381,273,1,0,5284,0,1,1
u10478,1553609960959,p76,0,0,0,0,1590,12,132.5,1063,527,0.495767,-0.504233,13.745688,0.254312,327,3,1,301,141,149,141,1,2,2,394,443,152,1,0,9733,0,1,1
u1048,1561961297387,p118,0,0,0,0,314,5,62.8,184,130,0.706522,-0.293478,9.683529,4.316471,145,4,1,98,52,53,52,1,1,1,23,22,45,1,0,341,0,1,1
u10490,1567401722833,p142,40,1,0.003789,0.197156,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,0,1,1
u10491,1563296924919,p125,0,0,0,0,100,3,33.333333,1,99,99,98,12.881581,1.118419,66,1,1,19,58,10,58,1,0,0,0,0,9,1,0,4872,0,0,0
u10492,1559851332239,p112,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,906,0,0,0
u10496,1563486532264,p148,0,0,0,0,238,3,79.333333,27,211,7.814815,6.814815,10.677431,3.322569,78,4,1,57,31,31,31,1,0,0,23,23,26,1,0,242,0,1,1
u10497,1563291814698,p124,0,0,0,0,580,4,145,580,0,0,-1,2.784314,11.215686,175,2,1,152,85,76,85,1,0,0,95,95,76,1,0,1728,0,1,1
u10502,1566796686239,p136,30,1,0.002667,2.625277,580,7,82.857143,493,87,0.176471,-0.823529,11.988804,2.011196,177,2,1,134,62,67,62,1,0,0,98,103,67,1,0,1246,0,1,1
u10506,1566254487070,p141,0,0,0,0,966,6,161,1,965,965,964,13.080244,0.919756,27,3,1,44,1,3,1,1,436,436,2,2,41,1,0,8245,0,1,1
u10515,1564706046306,p124,0,0,0,0,12,2,6,12,0,0,-1,6.598057,7.401943,7,1,1,1,9,1,9,1,0,0,0,0,0,1,0,12,0,1,1
u10516,1563047112401,p126,619,9,229.548913,1.724043,906,12,75.5,355,551,1.552113,0.552113,13.651433,0.348567,400,4,2,218,225,106,225,1,0,0,97,97,112,1,0,2616,0,1,1
u10517,1557803870988,p112,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,244,0,0,0
u1052,1564953730919,p124,50,2,4.728709,26.864226,63,4,15.75,63,0,0,-1,2.403943,11.596057,8,2,1,8,0,0,0,0,23,23,0,0,8,1,0,113,0,1,1
u10520,1567353143845,p136,0,0,0,0,149,4,37.25,149,0,0,-1,3.565495,10.434505,76,3,2,48,32,27,32,1,0,0,10,10,21,1,0,178,0,1,1
u10525,1560835594494,p76,81,2,0.39781,0.182889,1355,14,96.785714,655,700,1.068702,0.068702,13.896074,0.103926,760,2,1,515,316,252,316,1,0,0,2,2,263,1,0,8976,0,1,1
u10530,1563859098788,p148,0,0,0,0,129,2,64.5,129,0,0,-1,6.079632,7.920368,64,1,1,43,22,21,22,1,0,0,10,10,22,1,0,163,0,0,0
u10533,1567354603674,p136,0,0,0,0,36,2,18,36,0,0,-1,0.379797,13.620203,17,2,1,10,7,8,7,1,0,0,4,4,2,1,0,36,0,1,1
u10535,1567631135862,p162,1147,3,3.888961,2.672448,3589,8,448.625,2941,648,0.220333,-0.779667,12.649938,1.350062,1269,5,1,906,546,428,546,1,50,50,521,492,478,1,0,6212,0,1,1
u10537,1561000215951,p87,0,0,0,0,713,3,237.666667,472,241,0.510593,-0.489407,13.376241,0.623759,107,3,1,74,45,37,45,1,1,1,238,237,37,1,0,9415,0,1,1
u1054,1564428929747,p156,8,1,0.00303,20.77334,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,1,1
u10540,1564086001200,p129,36,1,0.00433,3.227109,425,6,70.833333,179,246,1.374302,0.374302,13.679706,0.320294,155,4,1,116,52,54,52,1,1,1,54,54,62,1,0,492,0,1,1
u10543,1566404404121,p162,0,0,0,0,158,2,79,158,0,0,-1,0.941951,13.058049,68,3,1,50,28,29,28,1,0,0,14,15,21,1,0,158,0,1,1
u10551,1565534456613,p157,57,3,39.110193,2.485059,4580,15,305.333333,2998,1582,0.527685,-0.472315,13.952134,0.047866,961,6,2,1261,438,253,438,1,8,7,748,753,1008,1,0,7131,0,1,1
u10555,1565075754471,p130,0,0,0,0,305,2,152.5,305,0,0,-1,3.022186,10.977814,116,2,1,67,63,33,63,1,0,0,49,49,34,1,0,413,0,1,1
u1056,1566921294312,p158,786,9,18.361438,35.138258,2214,9,246,664,1550,2.334337,1.334337,13.799396,0.200604,869,4,1,747,534,365,534,1,0,0,92,92,382,1,0,14519,0,1,1
u10565,1563399729080,p124,1703,4,4.938025,0.517017,8823,14,630.214286,2961,5862,1.979737,0.979737,13.688683,0.311317,3005,4,2,2114,2713,850,2713,1,245,225,510,506,1264,1,0,16121,0,1,1
u10569,1567398611021,p137,350,5,47.425807,0.147538,622,6,103.666667,537,85,0.158287,-0.841713,9.097368,4.902632,249,4,1,185,86,81,86,1,12,12,69,72,104,1,0,998,0,1,1
u10572,1542510713685,p63,45,1,0.004275,0.79593,130,4,32.5,1,129,129,128,12.232983,1.767017,58,2,1,38,27,16,27,1,6,6,7,7,22,1,0,2095,0,0,0
u10573,1557081890453,p96,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,0,1,1
u10574,1555865879865,p96,694,5,148.371458,38.663906,550,11,50,434,116,0.267281,-0.732719,12.674826,1.325174,280,2,1,187,128,86,128,1,6,6,12,12,101,1,0,9715,0,1,1
u10577,1566098187981,p132,2683,6,5.960775,0.899797,1444,11,131.272727,795,649,0.816352,-0.183648,11.371342,2.628658,177,3,1,129,72,63,72,1,2,2,552,555,66,1,1,13476,1,0,1
u10578,1567353287084,p142,0,0,0,0,257,2,128.5,257,0,0,-1,0.505634,13.494366,48,3,1,35,8,7,8,1,11,11,70,86,28,1,0,257,0,1,1
u1058,1562609526298,p124,1590,8,187.858111,4.265599,700,9,77.777778,238,462,1.941176,0.941176,13.347974,0.652026,282,6,1,198,110,92,110,1,25,25,42,42,106,1,0,2441,0,1,1
u10581,1566596199805,p137,5338,27,284.727209,0.583415,5302,14,378.714286,1949,3353,1.720369,0.720369,13.453979,0.546021,1926,3,1,1312,749,657,749,1,10,10,782,782,655,1,0,10798,0,1,1
u10587,1561576581226,p141,0,0,0,0,391,7,55.857143,391,0,0,-1,5.613559,8.386441,203,4,1,139,87,74,87,1,1,1,11,11,65,1,0,391,0,1,1
u10592,1567351316371,p136,43,1,0.015105,61.650978,401,6,66.833333,397,4,0.010076,-0.989924,7.423185,6.576815,77,4,1,57,19,21,19,1,19,19,103,104,36,1,0,444,0,1,1
u10593,1565040838456,p130,0,0,0,0,4734,13,364.153846,2595,2139,0.824277,-0.175723,12.41479,1.58521,1681,5,1,1405,609,594,609,1,3,3,647,650,811,1,0,4734,0,1,1
u1061,1561042600290,p141,0,0,0,0,120,2,60,120,0,0,-1,0.411149,13.588851,49,4,1,33,21,19,21,1,1,1,12,12,14,1,0,676,0,1,1
u10618,1572466144940,p173,30,2,4.01868,87.373358,333,2,166.5,333,0,0,-1,1.609871,12.390129,31,1,1,25,11,14,11,1,0,0,121,130,11,1,0,363,0,1,1
u10620,1545000286154,p63,0,0,0,0,4731,11,430.090909,2919,1812,0.620761,-0.379239,13.109423,0.890577,1305,5,1,787,626,376,626,1,33,32,1206,1205,411,1,0,25399,0,1,1
u10622,1567282631480,p136,0,0,0,0,28,3,9.333333,15,13,0.866667,-0.133333,8.653561,5.346439,18,2,1,9,9,4,9,1,0,0,0,0,5,1,0,28,0,1,1
u10628,1567358027699,p168,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1269,0,1,1
u1063,1547956976603,p81,0,0,0,0,174,2,87,174,0,0,-1,6.086582,7.913418,58,3,1,39,37,18,37,1,11,11,18,18,21,1,0,3113,0,1,1
u10631,1562524473763,p118,0,0,0,0,2097,9,233,1511,586,0.387823,-0.612177,12.497548,1.502452,562,2,2,537,662,203,662,1,0,0,179,179,334,1,0,3107,0,0,0
u10636,1562292329913,p124,0,0,0,0,497,7,71,477,20,0.041929,-0.958071,10.384981,3.615019,66,1,1,82,11,7,11,1,21,20,140,140,75,1,0,806,0,1,1
u1064,1553279805239,p91,0,0,0,0,7078,15,471.866667,3760,3318,0.882447,-0.117553,13.772889,0.227111,890,6,1,745,357,365,357,1,17,17,2370,2545,380,1,0,23200,0,0,0
u10640,1566269924919,p138,0,0,0,0,1933,8,241.625,1062,871,0.820151,-0.179849,13.482252,0.517748,577,5,1,652,258,192,258,1,17,17,168,168,460,1,0,2222,0,1,1
u10645,1565912463681,p156,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1507,0,1,1
u1065,1562611330526,p118,0,0,0,0,978,6,163,796,182,0.228643,-0.771357,10.595694,3.404306,381,5,2,275,171,130,171,1,8,8,78,78,145,1,0,978,0,1,1
u10651,1566088918512,p131,0,0,0,0,725,7,103.571429,432,293,0.678241,-0.321759,11.05268,2.94732,249,6,2,144,143,56,143,1,27,27,117,117,88,1,0,1821,0,1,1
u10653,1545254941180,p63,611,11,76.599677,0.514433,3112,13,239.384615,1046,2066,1.975143,0.975143,13.357327,0.642673,884,4,1,750,370,362,370,1,34,34,566,571,388,1,0,6327,1,0,1
u10658,1566693939266,p141,0,0,0,0,1653,7,236.142857,1300,353,0.271538,-0.728462,12.002567,1.997433,419,7,1,349,175,171,175,1,25,25,247,246,178,1,0,1837,0,1,1
u1067,1562613899270,p141,0,0,0,0,223,4,55.75,220,3,0.013636,-0.986364,8.452496,5.547504,114,3,2,78,42,39,42,1,0,0,12,12,39,1,0,470,0,1,1
u10671,1567355264950,p163,0,0,0,0,3820,9,424.444444,3231,589,0.182297,-0.817703,8.805147,5.194853,1273,6,2,901,598,437,598,1,239,232,470,472,464,1,0,9213,0,1,1
u10674,1565966988215,p156,0,0,0,0,14,2,7,14,0,0,-1,6.64996,7.35004,8,1,1,4,2,2,2,1,0,0,0,0,2,1,0,257,0,1,1
u10681,1565071455053,p132,0,0,0,0,3221,10,322.1,2124,1097,0.516478,-0.483522,11.023526,2.976474,854,5,1,1117,562,414,562,1,25,25,141,140,703,1,0,10846,0,1,1
u10683,1566930099564,p162,0,0,0,0,45,3,15,45,0,0,-1,4.449215,9.550785,24,2,1,12,16,11,16,1,0,0,2,2,1,1,0,45,0,1,1
u10684,1566226016209,p141,38,1,0.002427,0.045439,2136,3,712,2,2134,1067,1066,13.952637,0.047363,749,4,2,547,172,258,172,1,6,6,1,1,289,1,1,7820,1,0,1
u10686,1562129134077,p122,159,2,152.956349,5.895083,197,6,32.833333,87,110,1.264368,0.264368,11.361887,2.638113,91,2,1,74,28,28,28,1,0,0,0,0,46,1,0,1149,0,1,1
u10687,1565022926274,p132,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,0,1,1
u10688,1564355332835,p124,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,0,1,1
u1069,1562614292990,p124,0,0,0,0,25,2,12.5,25,0,0,-1,0.393059,13.606941,9,2,1,6,3,4,3,1,2,2,3,2,2,1,0,25,0,1,1
u10691,1565847567011,p142,0,0,0,0,1320,9,146.666667,1046,274,0.26195,-0.73805,9.314164,4.685836,529,4,2,286,361,131,361,1,1,1,129,129,155,1,0,1690,0,1,1
u10692,1569125869719,p163,22,1,0.002923,20.123452,117,2,58.5,1,116,116,115,12.454959,1.545041,32,1,1,21,11,11,11,1,0,0,21,21,10,1,0,511,0,1,1
u10693,1562470198331,p124,22,1,0.001703,0.589844,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,253,0,1,1
u10694,1563420973402,p125,0,0,0,0,3001,11,272.818182,1204,1797,1.492525,0.492525,13.358958,0.641042,489,5,2,345,400,155,400,1,405,404,510,515,190,1,0,8774,0,1,1
u10696,1552204424886,p91,1437,11,35.046861,44.001637,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2584,0,1,1
u10699,1565133682394,p156,21,1,0.002801,0.461356,345,5,69,130,215,1.653846,0.653846,12.476298,1.523702,132,2,2,76,68,36,68,1,0,0,31,31,40,1,0,856,0,1,1
u1070,1562612228645,p124,0,0,0,0,118,3,39.333333,118,0,0,-1,1.401464,12.598536,52,3,1,32,23,21,23,1,5,5,10,10,11,1,0,147,0,1,1
u10707,1565901441811,p130,0,0,0,0,9,2,4.5,9,0,0,-1,5.394047,8.605953,7,1,1,2,4,1,4,1,0,0,0,0,1,1,0,9,0,1,1
u10710,1558293841854,p112,0,0,0,0,313,2,156.5,313,0,0,-1,0.400298,13.599702,106,2,1,68,40,38,40,1,0,0,67,67,30,1,0,320,0,0,0
u10717,1561691299459,p141,0,0,0,0,2964,5,592.8,2964,0,0,-1,4.241758,9.758242,420,5,1,393,134,180,134,1,9,9,922,933,213,1,0,9735,0,1,1
u10719,1565648372955,p132,23,2,3.208466,6.544561,42,2,21,42,0,0,-1,0.422302,13.577698,7,3,1,5,0,1,0,0,13,13,1,1,4,1,0,1322,0,1,1
u10720,1553726085253,p96,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1224,0,1,1
u10721,1567101321402,p142,25,1,0.003114,3.490641,29,2,14.5,29,0,0,-1,3.326094,10.673906,15,3,1,10,4,5,4,1,1,1,1,1,5,1,0,54,0,1,1
u10727,1557283784556,p95,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2951,0,0,0
u1073,1556132448546,p94,75,1,0.006685,64.385967,8072,11,733.818182,3455,4617,1.336324,0.336324,13.968238,0.031762,2089,4,1,1388,1525,643,1525,1,186,181,1142,1142,745,1,0,27008,0,0,0
u10730,1562699046260,p125,98,1,0.024437,0.18988,1121,9,124.555556,753,368,0.488712,-0.511288,10.53435,3.46565,316,4,2,379,259,84,259,1,2,1,50,50,295,1,0,2781,0,1,1
u10731,1567013525046,p136,840,7,7.271902,0.385634,1170,10,117,611,559,0.914894,-0.085106,13.379915,0.620085,560,5,2,391,295,172,295,1,18,18,28,28,219,1,0,3711,0,1,1
u10739,1564348851356,p124,0,0,0,0,1920,12,160,992,928,0.935484,-0.064516,11.249008,2.750992,972,4,1,503,568,243,568,1,30,29,51,51,260,1,0,3446,0,1,1
u1074,1553775677917,p96,0,0,0,0,287,4,71.75,1,286,286,285,13.613913,0.386087,111,2,2,74,38,38,38,1,0,0,25,25,36,1,0,3377,0,0,0
u10741,1567560934561,p157,1791,7,7.766584,4.877375,222,2,111,222,0,0,-1,5.175683,8.824317,130,2,1,87,45,43,45,1,0,0,0,0,44,2,1,2017,1,0,1
u10744,1563423570832,p124,0,0,0,0,1339,7,191.285714,550,789,1.434545,0.434545,13.149407,0.850593,565,4,1,407,390,143,390,1,42,39,0,0,264,1,0,3661,1,0,1
u10745,1566958412118,p142,0,0,0,0,1092,8,136.5,229,863,3.768559,2.768559,13.999183,0.000817,345,3,2,250,235,102,235,1,13,13,130,131,148,1,0,1493,0,1,1
u10747,1567285823895,p164,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,799,0,1,1
u10758,1563311344183,p126,0,0,0,0,1025,11,93.181818,537,488,0.908752,-0.091248,13.265586,0.734414,623,1,1,315,366,160,366,1,0,0,0,0,155,1,0,1339,0,1,1
u10760,1567355111038,p157,0,0,0,0,340,2,170,340,0,0,-1,1.782918,12.217082,187,3,1,123,84,62,84,1,1,1,1,1,61,1,0,340,0,1,1
u10761,1564978250522,p124,0,0,0,0,1440,12,120,934,506,0.541756,-0.458244,13.235933,0.764067,444,2,1,379,271,174,271,1,205,203,0,0,205,1,0,4622,1,0,1
u10765,1567537999013,p157,0,0,0,0,745,4,186.25,546,199,0.364469,-0.635531,13.775999,0.224001,237,3,1,176,105,82,105,1,5,4,117,117,94,1,0,4840,0,1,1
u10767,1565122385734,p131,0,0,0,0,28,2,14,28,0,0,-1,0.19327,13.80673,15,1,1,7,9,7,9,1,0,0,1,1,0,1,0,1147,0,0,0
u10769,1565385047218,p130,0,0,0,0,3681,9,409,1854,1827,0.985437,-0.014563,13.446395,0.553605,1459,4,1,979,771,381,771,1,64,63,294,292,598,1,0,4694,0,1,1
u1077,1553996260927,p96,40,1,0.005792,171.514771,179,6,29.833333,71,108,1.521127,0.521127,12.22684,1.77316,91,2,1,64,36,29,36,1,7,7,0,0,35,1,0,966,0,1,1
u10772,1564679207982,p150,890,7,7.229488,70.369985,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,891,0,1,1
u10775,1563829079174,p127,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,523,0,1,1
u1078,1564154107485,p127,978,6,85.770849,0.411692,624,6,104,624,0,0,-1,6.639395,7.360605,203,4,1,158,122,75,122,1,58,58,30,31,83,1,0,5694,0,1,1
u10781,1566948293649,p162,0,0,0,0,42,2,21,42,0,0,-1,5.091772,8.908228,19,1,1,9,9,9,9,1,0,0,7,7,0,1,0,193,0,1,1
u10782,1564357520196,p124,0,0,0,0,93,7,13.285714,29,64,2.206897,1.206897,11.6325,2.3675,32,4,1,39,10,2,10,1,2,2,0,0,37,1,0,496,0,1,1
u10787,1567359615283,p136,0,0,0,0,1711,8,213.875,1338,373,0.278774,-0.721226,8.624443,5.375557,345,7,1,373,153,154,153,1,115,115,265,279,219,1,0,3079,0,1,1
u10793,1564588748401,p125,0,0,0,0,50,3,16.666667,50,0,0,-1,4.492626,9.507374,31,3,1,18,13,12,13,1,0,0,0,0,6,1,0,50,0,1,1
u10794,1563742151702,p141,0,0,0,0,398,2,199,1,397,397,396,13.677172,0.322828,97,3,1,69,58,29,58,1,1,0,100,100,40,1,0,8274,0,1,1
u10803,1562082348933,p122,0,0,0,0,100,2,50,100,0,0,-1,0.723811,13.276189,59,2,1,36,25,22,25,1,0,0,1,1,14,1,0,287,0,1,1
u10806,1563804132271,p127,587,2,0.492686,0.100146,2378,11,216.181818,682,1696,2.486804,1.486804,13.91124,0.08876,717,6,2,469,471,221,471,1,22,22,421,423,248,1,0,3429,0,1,1
u1081,1562467263969,p118,390,2,8.963728,0.562138,843,6,140.5,759,84,0.110672,-0.889328,8.332862,5.667138,398,3,1,297,150,144,150,1,0,0,46,46,153,1,0,1456,0,1,1
u10812,1563328771577,p124,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,1
u10818,1565094692614,p141,0,0,0,0,289,2,144.5,289,0,0,-1,1.910261,12.089739,154,4,1,103,53,53,53,1,3,3,12,11,50,1,0,289,0,1,1
u1082,1559187299231,p112,0,0,0,0,104,2,52,94,10,0.106383,-0.893617,11.523985,2.476015,60,3,1,36,23,23,23,1,2,2,2,2,13,1,0,3542,0,1,1
u10820,1564499077168,p124,75,1,0.044811,0.315616,3819,14,272.785714,2391,1428,0.59724,-0.40276,13.475614,0.524386,657,3,1,378,398,180,398,1,0,0,1332,1332,198,1,0,17160,0,1,1
u10822,1567357006529,p137,0,0,0,0,71,4,17.75,71,0,0,-1,4.326186,9.673814,36,3,1,22,16,14,16,1,0,0,4,4,8,1,0,71,0,1,1
u10825,1562130322586,p121,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1174,0,1,1
u10826,1566250304976,p137,0,0,0,0,1858,7,265.428571,1833,25,0.013639,-0.986361,13.17695,0.82305,1012,4,2,692,410,351,410,1,0,0,23,27,341,1,0,1891,0,0,0
u10828,1542133152952,p48,0,0,0,0,368,3,122.666667,161,207,1.285714,0.285714,13.520491,0.479509,156,2,1,114,73,48,73,1,0,0,22,22,66,1,0,856,0,0,0
u1083,1562543289136,p118,0,0,0,0,452,2,226,452,0,0,-1,1.49629,12.50371,91,2,1,59,36,23,36,1,145,144,4,4,36,1,0,452,0,1,1
u10834,1567356653291,p162,0,0,0,0,172,3,57.333333,172,0,0,-1,4.55566,9.44434,74,2,1,45,29,28,29,1,0,0,26,26,17,1,0,172,0,1,1
u10837,1566787618388,p142,499,1,0.207534,0.381656,1179,6,196.5,845,334,0.395266,-0.604734,9.912547,4.087453,434,4,1,325,357,143,357,1,0,0,85,86,182,1,0,1935,0,1,1
u10844,1567966411672,p138,35,2,0.9763,5.708348,16,2,8,16,0,0,-1,1.478449,12.521551,10,1,1,6,3,3,3,1,0,0,0,0,3,1,0,101,0,1,1
u10846,1540914375850,p69,187,1,0.016138,0.32815,1223,5,244.6,1178,45,0.0382,-0.9618,8.669414,5.330586,445,4,1,293,339,135,339,1,11,9,71,71,158,1,0,3537,0,0,0
u10847,1556789882891,p96,0,0,0,0,618,3,206,618,0,0,-1,4.883746,9.116254,233,2,1,158,162,84,162,1,0,0,69,70,74,1,0,1117,0,1,1
u10849,1566172643594,p141,0,0,0,0,31,2,15.5,31,0,0,-1,0.386704,13.613296,18,2,1,9,8,8,8,1,0,0,1,1,1,1,0,31,0,1,1
u10851,1551886117779,p90,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4027,0,1,1
u10853,1557059040387,p94,0,0,0,0,854,3,284.666667,854,0,0,-1,2.958059,11.041941,330,4,1,240,195,121,195,1,3,3,86,86,119,1,0,1666,0,0,0
u10857,1561349003205,p119,22,1,0.002752,0.46448,218,2,109,1,217,217,216,13.342385,0.657615,89,1,1,62,28,31,28,1,0,0,31,31,31,1,0,18636,0,0,0
u10868,1567638845728,p169,43,2,1.280122,1.609775,508,7,72.571429,476,32,0.067227,-0.932773,13.317484,0.682516,237,5,1,186,87,83,87,1,8,8,9,9,103,1,0,569,0,1,1
u1087,1560217647741,p112,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1232,0,1,1
u10875,1543461484306,p47,41,1,0.004419,4.883588,1065,10,106.5,751,314,0.418109,-0.581891,12.053659,1.946341,375,4,1,286,165,128,165,1,66,66,92,98,158,1,0,31896,0,0,0
u1088,1562639529609,p124,7,1,0.000267,5.753764,829,9,92.111111,645,184,0.285271,-0.714729,13.973993,0.026007,239,5,1,178,90,77,90,1,94,94,96,98,101,1,0,1329,0,1,1
u10881,1567356855718,p168,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,1,1
u10882,1547520733505,p73,0,0,0,0,430,2,215,430,0,0,-1,3.237844,10.762156,140,2,1,102,53,49,53,1,24,24,62,62,53,1,0,570,0,0,0
u10889,1565661096858,p131,787,5,15.834241,147.771793,3220,11,292.727273,2691,529,0.196581,-0.803419,10.439654,3.560346,1053,3,1,850,323,378,323,1,1,1,394,390,472,1,0,4007,0,1,1
u10892,1564890608629,p127,0,0,0,0,2891,12,240.916667,2051,840,0.409556,-0.590444,12.088923,1.911077,929,4,2,824,517,336,517,1,43,37,322,322,488,1,0,5612,0,1,1
u10895,1551116204674,p86,0,0,0,0,1250,10,125,1076,174,0.16171,-0.83829,13.597208,0.402792,510,3,1,420,367,158,367,1,9,9,12,12,262,1,0,2046,0,1,1
u10896,1546391189026,p73,37,1,0.00648,58.089087,524,4,131,89,435,4.88764,3.88764,13.295174,0.704826,150,5,2,126,59,58,59,1,3,3,100,106,68,1,0,10071,1,0,1
u10898,1564031414143,p149,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1902,0,0,0
u10899,1563730613783,p141,0,0,0,0,108,2,54,108,0,0,-1,0.48981,13.51019,43,3,1,26,17,15,17,1,0,0,18,20,11,1,0,112,0,1,1
u1090,1562570508098,p124,0,0,0,0,152,3,50.666667,152,0,0,-1,2.216711,11.783289,69,5,1,46,28,23,28,1,5,5,9,9,23,1,0,152,0,1,1
u10906,1565222127982,p130,112,2,0.579305,5.698727,15,2,7.5,1,14,14,13,9.438542,4.561458,8,1,1,7,0,0,0,0,0,0,0,0,7,1,0,127,0,1,1
u10909,1563330140241,p124,0,0,0,0,83,2,41.5,83,0,0,-1,4.404085,9.595915,27,1,1,15,11,8,11,1,0,0,21,20,7,1,0,83,0,1,1
u1091,1563177272082,p118,1442,4,3.81097,2.03847,1885,6,314.166667,1026,859,0.837232,-0.162768,9.325885,4.674115,515,3,1,398,296,183,296,1,28,25,226,225,215,1,0,3327,0,1,1
u10912,1558811831901,p115,24,1,0.002822,0.532561,1903,9,211.444444,1452,451,0.310606,-0.689394,10.251976,3.748024,514,3,1,394,246,181,246,1,70,70,266,269,213,1,0,5524,0,1,1
u10913,1566873436827,p138,0,0,0,0,91,4,22.75,31,60,1.935484,0.935484,7.486977,6.513023,21,3,1,15,10,8,10,1,25,25,0,0,7,1,0,154,0,1,1
u10916,1565195563695,p130,1763,20,67.2661,0.152687,28004,14,2000.285714,26456,1548,0.058512,-0.941488,13.819438,0.180562,2056,5,2,1405,1084,643,1084,1,202,191,11707,11780,762,1,0,35024,0,1,1
u10918,1567360909850,p164,0,0,0,0,11,2,5.5,11,0,0,-1,0.336945,13.663055,7,1,1,3,3,3,3,1,0,0,0,0,0,1,1,11,1,0,1
u1092,1567412722311,p168,134,3,11.710507,46.020028,232,3,77.333333,230,2,0.008696,-0.991304,7.284588,6.715412,62,2,1,46,22,24,22,1,0,0,59,58,22,1,0,598,0,1,1
u10927,1567360158329,p162,18,1,0.004711,18.757271,325,5,65,257,68,0.264591,-0.735409,12.606501,1.393499,129,4,1,97,48,55,48,1,26,26,12,10,42,1,0,586,0,1,1
u10929,1564338055270,p129,473,7,15.872109,0.624027,145,7,20.714286,125,20,0.16,-0.84,12.605539,1.394461,57,3,1,59,4,1,4,1,0,0,11,11,58,1,0,665,0,1,1
u10932,1564689654095,p124,0,0,0,0,28,2,14,28,0,0,-1,0.374187,13.625813,15,1,1,7,7,7,7,1,0,0,3,3,0,1,0,28,0,1,1
u10941,1566060956423,p141,0,0,0,0,1327,11,120.636364,575,752,1.307826,0.307826,12.711417,1.288583,562,6,1,403,204,206,204,1,5,5,143,151,197,2,1,2369,1,0,1
