user_id,timestamp,datetime_utc,action_type,item_id,cursor_time,source,user_answer,platform
u251140,1536479744154.0,2018-09-09T07:55:44.154000+00:00,pay,p63,,,,
u255286,1536483443178.0,2018-09-09T08:57:23.178000+00:00,enroll_coupon,c85,,,,
u255347,1536483711547.0,2018-09-09T09:01:51.547000+00:00,pay,p63,,,,
u250132,1536498277839.0,2018-09-09T13:04:37.839000+00:00,enroll_coupon,c85,,,,
u253426,1536498788323.0,2018-09-09T13:13:08.323000+00:00,pay,p48,,,,
u249221,1536503086927.0,2018-09-09T14:24:46.927000+00:00,pay,p63,,,,
u255049,1536508549134.0,2018-09-09T15:55:49.134000+00:00,pay,p63,,,,
u4208,1536512397507.0,2018-09-09T16:59:57.507000+00:00,pay,p63,,,,
u252366,1536513484604.0,2018-09-09T17:18:04.604000+00:00,pay,p63,,,,
u255483,1536513644322.0,2018-09-09T17:20:44.322000+00:00,pay,p47,,,,
u254637,1536513748310.0,2018-09-09T17:22:28.310000+00:00,pay,p63,,,,
u255495,1536516116602.0,2018-09-09T18:01:56.602000+00:00,pay,p47,,,,
u255495,1536516117396.0,2018-09-09T18:01:57.396000+00:00,pay,p54,,,,
u254654,1536516741104.0,2018-09-09T18:12:21.104000+00:00,pay,p63,,,,
u255266,1536517823696.0,2018-09-09T18:30:23.696000+00:00,enroll_coupon,c85,,,,
u252666,1536520167942.0,2018-09-09T19:09:27.942000+00:00,pay,p63,,,,
u255517,1536521238450.0,2018-09-09T19:27:18.450000+00:00,pay,p63,,,,
u9325,1536524055569.0,2018-09-09T20:14:15.569000+00:00,pay,p63,,,,
u255559,1536524809558.0,2018-09-09T20:26:49.558000+00:00,pay,p63,,,,
u252247,1536525900888.0,2018-09-09T20:45:00.888000+00:00,pay,p63,,,,
u254580,1536528008390.0,2018-09-09T21:20:08.390000+00:00,pay,p63,,,,
u255293,1536531594319.0,2018-09-09T22:19:54.319000+00:00,pay,p63,,,,
u255670,1536532545425.0,2018-09-09T22:35:45.425000+00:00,pay,p63,,,,
u255732,1536533278685.0,2018-09-09T22:47:58.685000+00:00,enroll_coupon,c85,,,,
u254626,1536534842177.0,2018-09-09T23:14:02.177000+00:00,pay,p63,,,,
u255474,1536535627511.0,2018-09-09T23:27:07.511000+00:00,pay,p63,,,,
u255728,1536536046677.0,2018-09-09T23:34:06.677000+00:00,pay,p47,,,,
u247744,1536536785735.0,2018-09-09T23:46:25.735000+00:00,enroll_coupon,c85,,,,
u252522,1536538733022.0,2018-09-10T00:18:53.022000+00:00,pay,p63,,,,
u255809,1536541073847.0,2018-09-10T00:57:53.847000+00:00,pay,p63,,,,
u254716,1536543407383.0,2018-09-10T01:36:47.383000+00:00,pay,p63,,,,
u255228,1536545740142.0,2018-09-10T02:15:40.142000+00:00,pay,p63,,,,
u255638,1536546098019.0,2018-09-10T02:21:38.019000+00:00,pay,p63,,,,
u7750,1536546343251.0,2018-09-10T02:25:43.251000+00:00,pay,p63,,,,
u255870,1536547221701.0,2018-09-10T02:40:21.701000+00:00,pay,p63,,,,
u253425,1536548329237.0,2018-09-10T02:58:49.237000+00:00,pay,p63,,,,
u255923,1536549737188.0,2018-09-10T03:22:17.188000+00:00,pay,p55,,,,
u255930,1536551229552.0,2018-09-10T03:47:09.552000+00:00,pay,p63,,,,
u255897,1536551495519.0,2018-09-10T03:51:35.519000+00:00,enroll_coupon,c85,,,,
u255288,1536551752611.0,2018-09-10T03:55:52.611000+00:00,pay,p47,,,,
u255954,1536552019003.0,2018-09-10T04:00:19.003000+00:00,pay,p63,,,,
u251353,1536552074562.0,2018-09-10T04:01:14.562000+00:00,pay,p63,,,,
u255663,1536554400780.0,2018-09-10T04:40:00.780000+00:00,pay,p63,,,,
u255997,1536555730233.0,2018-09-10T05:02:10.233000+00:00,pay,p63,,,,
u256026,1536558056324.0,2018-09-10T05:40:56.324000+00:00,pay,p47,,,,
u249728,1536558711087.0,2018-09-10T05:51:51.087000+00:00,pay,p63,,,,
u597,1536561289018.0,2018-09-10T06:34:49.018000+00:00,pay,p47,,,,
u254217,1536573658691.0,2018-09-10T10:00:58.691000+00:00,pay,p48,,,,
u255006,1536582851534.0,2018-09-10T12:34:11.534000+00:00,pay,p51,,,,
u253725,1536585905223.0,2018-09-10T13:25:05.223000+00:00,pay,p63,,,,
u256326,1536596581446.0,2018-09-10T16:23:01.446000+00:00,pay,p63,,,,
u254151,1536603231276.0,2018-09-10T18:13:51.276000+00:00,pay,p60,,,,
u254654,1536603776437.0,2018-09-10T18:22:56.437000+00:00,refund,p63,,,,
u256062,1536604777007.0,2018-09-10T18:39:37.007000+00:00,pay,p60,,,,
u252403,1536617371357.0,2018-09-10T22:09:31.357000+00:00,pay,p47,,,,
u12941,1536620383506.0,2018-09-10T22:59:43.506000+00:00,pay,p66,,,,
u2294,1536630839062.0,2018-09-11T01:53:59.062000+00:00,enroll_coupon,c85,,,,
u256688,1536631824634.0,2018-09-11T02:10:24.634000+00:00,pay,p47,,,,
u248968,1536633136591.0,2018-09-11T02:32:16.591000+00:00,pay,p60,,,,
u256711,1536634034096.0,2018-09-11T02:47:14.096000+00:00,pay,p54,,,,
u250050,1536640825375.0,2018-09-11T04:40:25.375000+00:00,pay,p53,,,,
u256106,1536641486721.0,2018-09-11T04:51:26.721000+00:00,pay,p48,,,,
u256889,1536644859197.0,2018-09-11T05:47:39.197000+00:00,pay,p60,,,,
u256894,1536645333759.0,2018-09-11T05:55:33.759000+00:00,pay,p60,,,,
u256859,1536649367042.0,2018-09-11T07:02:47.042000+00:00,pay,p47,,,,
u257040,1536660238403.0,2018-09-11T10:03:58.403000+00:00,pay,p47,,,,
u257044,1536662990812.0,2018-09-11T10:49:50.812000+00:00,pay,p48,,,,
u257097,1536677428885.0,2018-09-11T14:50:28.885000+00:00,pay,p60,,,,
u257114,1536680169472.0,2018-09-11T15:36:09.472000+00:00,pay,p47,,,,
u257102,1536682099930.0,2018-09-11T16:08:19.930000+00:00,enroll_coupon,c88,,,,
u249935,1536687148609.0,2018-09-11T17:32:28.609000+00:00,pay,p60,,,,
u256985,1536697744613.0,2018-09-11T20:29:04.613000+00:00,enroll_coupon,c85,,,,
u256235,1536698078609.0,2018-09-11T20:34:38.609000+00:00,pay,p60,,,,
u257204,1536702774781.0,2018-09-11T21:52:54.781000+00:00,pay,p60,,,,
u252319,1536709046785.0,2018-09-11T23:37:26.785000+00:00,pay,p66,,,,
u257509,1536713379996.0,2018-09-12T00:49:39.996000+00:00,pay,p60,,,,
u257506,1536715120783.0,2018-09-12T01:18:40.783000+00:00,pay,p60,,,,
u256409,1536715724607.0,2018-09-12T01:28:44.607000+00:00,pay,p60,,,,
u257527,1536717319925.0,2018-09-12T01:55:19.925000+00:00,pay,p60,,,,
u19145,1536721484959.0,2018-09-12T03:04:44.959000+00:00,pay,p60,,,,
u249184,1536726393911.0,2018-09-12T04:26:33.911000+00:00,enroll_coupon,c85,,,,
u257619,1536727350457.0,2018-09-12T04:42:30.457000+00:00,pay,p47,,,,
u255814,1536728657973.0,2018-09-12T05:04:17.973000+00:00,pay,p47,,,,
u257790,1536731316697.0,2018-09-12T05:48:36.697000+00:00,pay,p60,,,,
u256572,1536734659527.0,2018-09-12T06:44:19.527000+00:00,pay,p60,,,,
u257799,1536735277232.0,2018-09-12T06:54:37.232000+00:00,pay,p60,,,,
u257329,1536737283689.0,2018-09-12T07:28:03.689000+00:00,pay,p60,,,,
u257861,1536741211958.0,2018-09-12T08:33:31.958000+00:00,pay,p60,,,,
u247788,1536762913071.0,2018-09-12T14:35:13.071000+00:00,pay,p60,,,,
u257159,1536789999130.0,2018-09-12T22:06:39.130000+00:00,pay,p60,,,,
u2260,1536794607088.0,2018-09-12T23:23:27.088000+00:00,pay,p60,,,,
u251970,1536794676866.0,2018-09-12T23:24:36.866000+00:00,pay,p47,,,,
u258165,1536795579715.0,2018-09-12T23:39:39.715000+00:00,pay,p47,,,,
u257815,1536799450831.0,2018-09-13T00:44:10.831000+00:00,pay,p47,,,,
u257456,1536803276512.0,2018-09-13T01:47:56.512000+00:00,pay,p47,,,,
u258351,1536806002510.0,2018-09-13T02:33:22.510000+00:00,pay,p47,,,,
u258433,1536807001355.0,2018-09-13T02:50:01.355000+00:00,enroll_coupon,c85,,,,
u258502,1536812446166.0,2018-09-13T04:20:46.166000+00:00,pay,p60,,,,
u258526,1536813224970.0,2018-09-13T04:33:44.970000+00:00,pay,p48,,,,
u258584,1536816661803.0,2018-09-13T05:31:01.803000+00:00,pay,p47,,,,
u258655,1536822313560.0,2018-09-13T07:05:13.560000+00:00,pay,p60,,,,
u258528,1536830284625.0,2018-09-13T09:18:04.625000+00:00,pay,p60,,,,
u257300,1536830578011.0,2018-09-13T09:22:58.011000+00:00,enroll_coupon,c85,,,,
u258719,1536833570261.0,2018-09-13T10:12:50.261000+00:00,pay,p47,,,,
u258732,1536837984907.0,2018-09-13T11:26:24.907000+00:00,pay,p48,,,,
u251753,1536849959949.0,2018-09-13T14:45:59.949000+00:00,pay,p47,,,,
u258750,1536855573793.0,2018-09-13T16:19:33.793000+00:00,pay,p48,,,,
u248273,1536856902086.0,2018-09-13T16:41:42.086000+00:00,pay,p60,,,,
u253221,1536858206676.0,2018-09-13T17:03:26.676000+00:00,pay,p47,,,,
u258841,1536858876396.0,2018-09-13T17:14:36.396000+00:00,pay,p47,,,,
u258859,1536859848302.0,2018-09-13T17:30:48.302000+00:00,pay,p60,,,,
u258526,1536863363193.0,2018-09-13T18:29:23.193000+00:00,refund,p48,,,,
u258896,1536865577860.0,2018-09-13T19:06:17.860000+00:00,pay,p66,,,,
u258017,1536868345832.0,2018-09-13T19:52:25.832000+00:00,pay,p47,,,,
u256235,1536869107437.0,2018-09-13T20:05:07.437000+00:00,refund,p60,,,,
u257384,1536870146429.0,2018-09-13T20:22:26.429000+00:00,enroll_coupon,c85,,,,
u258364,1536875613976.0,2018-09-13T21:53:33.976000+00:00,pay,p47,,,,
u259065,1536879523514.0,2018-09-13T22:58:43.514000+00:00,pay,p60,,,,
u252673,1536880190043.0,2018-09-13T23:09:50.043000+00:00,refund,p47,,,,
u11960,1536881006562.0,2018-09-13T23:23:26.562000+00:00,pay,p60,,,,
u255228,1536881483437.0,2018-09-13T23:31:23.437000+00:00,refund,p63,,,,
u256732,1536883837339.0,2018-09-14T00:10:37.339000+00:00,enroll_coupon,c85,,,,
u259117,1536887345450.0,2018-09-14T01:09:05.450000+00:00,pay,p56,,,,
u259247,1536896483881.0,2018-09-14T03:41:23.881000+00:00,pay,p56,,,,
u259366,1536906510967.0,2018-09-14T06:28:30.967000+00:00,pay,p47,,,,
u259358,1536945580532.0,2018-09-14T17:19:40.532000+00:00,pay,p56,,,,
u259723,1536948658139.0,2018-09-14T18:10:58.139000+00:00,pay,p56,,,,
u258485,1536957113858.0,2018-09-14T20:31:53.858000+00:00,pay,p47,,,,
u259909,1536958290349.0,2018-09-14T20:51:30.349000+00:00,pay,p47,,,,
u259937,1536964413944.0,2018-09-14T22:33:33.944000+00:00,pay,p56,,,,
u255393,1536964675122.0,2018-09-14T22:37:55.122000+00:00,pay,p66,,,,
u259987,1536967131233.0,2018-09-14T23:18:51.233000+00:00,pay,p47,,,,
u260010,1536970895396.0,2018-09-15T00:21:35.396000+00:00,pay,p56,,,,
u259110,1536992695056.0,2018-09-15T06:24:55.056000+00:00,pay,p48,,,,
u255327,1536993218084.0,2018-09-15T06:33:38.084000+00:00,enroll_coupon,c85,,,,
u260220,1536993568052.0,2018-09-15T06:39:28.052000+00:00,pay,p47,,,,
u257873,1536995701555.0,2018-09-15T07:15:01.555000+00:00,enroll_coupon,c88,,,,
u259867,1536997057742.0,2018-09-15T07:37:37.742000+00:00,pay,p66,,,,
u260116,1536999179211.0,2018-09-15T08:12:59.211000+00:00,pay,p56,,,,
u260474,1537047403389.0,2018-09-15T21:36:43.389000+00:00,enroll_coupon,c88,,,,
u260249,1537047429251.0,2018-09-15T21:37:09.251000+00:00,pay,p47,,,,
u257375,1537053023056.0,2018-09-15T23:10:23.056000+00:00,pay,p56,,,,
u260557,1537053604865.0,2018-09-15T23:20:04.865000+00:00,pay,p47,,,,
u260556,1537055093481.0,2018-09-15T23:44:53.481000+00:00,pay,p56,,,,
u251455,1537055267878.0,2018-09-15T23:47:47.878000+00:00,pay,p47,,,,
u258930,1537063170734.0,2018-09-16T01:59:30.734000+00:00,enroll_coupon,c85,,,,
u260667,1537068106587.0,2018-09-16T03:21:46.587000+00:00,pay,p56,,,,
u260702,1537069522853.0,2018-09-16T03:45:22.853000+00:00,pay,p56,,,,
u255074,1537070857917.0,2018-09-16T04:07:37.917000+00:00,enroll_coupon,c85,,,,
u260757,1537075181956.0,2018-09-16T05:19:41.956000+00:00,pay,p56,,,,
u260850,1537080910268.0,2018-09-16T06:55:10.268000+00:00,pay,p66,,,,
u256139,1537103941958.0,2018-09-16T13:19:01.958000+00:00,pay,p56,,,,
u249007,1537105558165.0,2018-09-16T13:45:58.165000+00:00,pay,p47,,,,
u261015,1537110502409.0,2018-09-16T15:08:22.409000+00:00,pay,p47,,,,
u261030,1537112048600.0,2018-09-16T15:34:08.600000+00:00,pay,p56,,,,
u261045,1537113711252.0,2018-09-16T16:01:51.252000+00:00,pay,p56,,,,
u253146,1537118927061.0,2018-09-16T17:28:47.061000+00:00,enroll_coupon,c85,,,,
u6450,1537124760265.0,2018-09-16T19:06:00.265000+00:00,pay,p48,,,,
u261200,1537128840406.0,2018-09-16T20:14:00.406000+00:00,pay,p66,,,,
u261120,1537131095133.0,2018-09-16T20:51:35.133000+00:00,pay,p67,,,,
u256296,1537131548358.0,2018-09-16T20:59:08.358000+00:00,pay,p67,,,,
u259751,1537132753661.0,2018-09-16T21:19:13.661000+00:00,pay,p67,,,,
u252707,1537133326977.0,2018-09-16T21:28:46.977000+00:00,pay,p67,,,,
u255656,1537133700683.0,2018-09-16T21:35:00.683000+00:00,pay,p67,,,,
u254230,1537134178394.0,2018-09-16T21:42:58.394000+00:00,pay,p67,,,,
u259631,1537134707263.0,2018-09-16T21:51:47.263000+00:00,pay,p67,,,,
u255613,1537137716531.0,2018-09-16T22:41:56.531000+00:00,pay,p67,,,,
u251174,1537143700529.0,2018-09-17T00:21:40.529000+00:00,refund,p53,,,,
u251792,1537144481298.0,2018-09-17T00:34:41.298000+00:00,enroll_coupon,c85,,,,
u260814,1537144737185.0,2018-09-17T00:38:57.185000+00:00,enroll_coupon,c85,,,,
u261383,1537146177467.0,2018-09-17T01:02:57.467000+00:00,enroll_coupon,c85,,,,
u261431,1537149090224.0,2018-09-17T01:51:30.224000+00:00,pay,p47,,,,
u261093,1537150532958.0,2018-09-17T02:15:32.958000+00:00,pay,p67,,,,
u261216,1537151105988.0,2018-09-17T02:25:05.988000+00:00,pay,p47,,,,
u255675,1537154147042.0,2018-09-17T03:15:47.042000+00:00,pay,p54,,,,
u261441,1537154673948.0,2018-09-17T03:24:33.948000+00:00,pay,p67,,,,
u256628,1537161698453.0,2018-09-17T05:21:38.453000+00:00,pay,p67,,,,
u259820,1537163334925.0,2018-09-17T05:48:54.925000+00:00,pay,p66,,,,
u261617,1537163497410.0,2018-09-17T05:51:37.410000+00:00,pay,p67,,,,
u261374,1537163559021.0,2018-09-17T05:52:39.021000+00:00,pay,p67,,,,
u261649,1537164029000.0,2018-09-17T06:00:29+00:00,pay,p47,,,,
u261274,1537164737962.0,2018-09-17T06:12:17.962000+00:00,pay,p67,,,,
u261212,1537166187196.0,2018-09-17T06:36:27.196000+00:00,pay,p67,,,,
u258369,1537168048595.0,2018-09-17T07:07:28.595000+00:00,pay,p67,,,,
u261643,1537189089822.0,2018-09-17T12:58:09.822000+00:00,pay,p67,,,,
u256014,1537195366499.0,2018-09-17T14:42:46.499000+00:00,pay,p67,,,,
u261381,1537196381707.0,2018-09-17T14:59:41.707000+00:00,pay,p67,,,,
u261040,1537198853917.0,2018-09-17T15:40:53.917000+00:00,pay,p67,,,,
u258640,1537204590959.0,2018-09-17T17:16:30.959000+00:00,pay,p67,,,,
u4133,1537207326544.0,2018-09-17T18:02:06.544000+00:00,pay,p48,,,,
u261957,1537211950326.0,2018-09-17T19:19:10.326000+00:00,pay,p47,,,,
u261705,1537212504271.0,2018-09-17T19:28:24.271000+00:00,pay,p67,,,,
u261374,1537214119437.0,2018-09-17T19:55:19.437000+00:00,refund,p67,,,,
u262120,1537223110152.0,2018-09-17T22:25:10.152000+00:00,pay,p47,,,,
u262088,1537223848890.0,2018-09-17T22:37:28.890000+00:00,pay,p67,,,,
u257570,1537224752951.0,2018-09-17T22:52:32.951000+00:00,pay,p47,,,,
u255212,1537224980488.0,2018-09-17T22:56:20.488000+00:00,pay,p47,,,,
u262168,1537228183789.0,2018-09-17T23:49:43.789000+00:00,pay,p67,,,,
u249081,1537229769742.0,2018-09-18T00:16:09.742000+00:00,pay,p66,,,,
u258230,1537230693419.0,2018-09-18T00:31:33.419000+00:00,pay,p67,,,,
u262180,1537231607034.0,2018-09-18T00:46:47.034000+00:00,pay,p48,,,,
u261906,1537233617351.0,2018-09-18T01:20:17.351000+00:00,pay,p67,,,,
u260166,1537234983123.0,2018-09-18T01:43:03.123000+00:00,pay,p67,,,,
u260370,1537236305505.0,2018-09-18T02:05:05.505000+00:00,pay,p48,,,,
u260891,1537246552133.0,2018-09-18T04:55:52.133000+00:00,pay,p47,,,,
u262409,1537246670798.0,2018-09-18T04:57:50.798000+00:00,pay,p67,,,,
u262593,1537276866836.0,2018-09-18T13:21:06.836000+00:00,pay,p67,,,,
u251677,1537277619324.0,2018-09-18T13:33:39.324000+00:00,pay,p47,,,,
u257073,1537277840095.0,2018-09-18T13:37:20.095000+00:00,pay,p48,,,,
u262612,1537279817842.0,2018-09-18T14:10:17.842000+00:00,pay,p52,,,,
u261931,1537281711607.0,2018-09-18T14:41:51.607000+00:00,pay,p47,,,,
u259385,1537281832810.0,2018-09-18T14:43:52.810000+00:00,pay,p48,,,,
u262618,1537281912994.0,2018-09-18T14:45:12.994000+00:00,pay,p67,,,,
u262284,1537285864059.0,2018-09-18T15:51:04.059000+00:00,enroll_coupon,c88,,,,
u262795,1537301351439.0,2018-09-18T20:09:11.439000+00:00,pay,p67,,,,
u11137,1537303794027.0,2018-09-18T20:49:54.027000+00:00,enroll_coupon,c85,,,,
u261214,1537305179342.0,2018-09-18T21:12:59.342000+00:00,pay,p67,,,,
u262741,1537310193681.0,2018-09-18T22:36:33.681000+00:00,pay,p67,,,,
u257517,1537310606481.0,2018-09-18T22:43:26.481000+00:00,pay,p67,,,,
u261707,1537314828311.0,2018-09-18T23:53:48.311000+00:00,pay,p67,,,,
u262653,1537315280119.0,2018-09-19T00:01:20.119000+00:00,pay,p47,,,,
u257619,1537316346484.0,2018-09-19T00:19:06.484000+00:00,refund,p47,,,,
u262218,1537325018520.0,2018-09-19T02:43:38.520000+00:00,pay,p67,,,,
u251116,1537325485519.0,2018-09-19T02:51:25.519000+00:00,enroll_coupon,c88,,,,
u260695,1537328929435.0,2018-09-19T03:48:49.435000+00:00,pay,p47,,,,
u263086,1537329690484.0,2018-09-19T04:01:30.484000+00:00,pay,p47,,,,
u263218,1537336015770.0,2018-09-19T05:46:55.770000+00:00,pay,p48,,,,
u263303,1537342431899.0,2018-09-19T07:33:51.899000+00:00,pay,p47,,,,
u263410,1537369255301.0,2018-09-19T15:00:55.301000+00:00,pay,p47,,,,
u263429,1537372562625.0,2018-09-19T15:56:02.625000+00:00,pay,p48,,,,
u262802,1537373508832.0,2018-09-19T16:11:48.832000+00:00,enroll_coupon,c85,,,,
u263473,1537379295540.0,2018-09-19T17:48:15.540000+00:00,pay,p67,,,,
u258993,1537382192859.0,2018-09-19T18:36:32.859000+00:00,pay,p47,,,,
u261898,1537382389618.0,2018-09-19T18:39:49.618000+00:00,pay,p47,,,,
u258136,1537388183252.0,2018-09-19T20:16:23.252000+00:00,pay,p47,,,,
u263139,1537391020735.0,2018-09-19T21:03:40.735000+00:00,pay,p67,,,,
u263614,1537393439667.0,2018-09-19T21:43:59.667000+00:00,pay,p47,,,,
u258854,1537399373272.0,2018-09-19T23:22:53.272000+00:00,pay,p67,,,,
u256581,1537401338270.0,2018-09-19T23:55:38.270000+00:00,pay,p67,,,,
u263780,1537412901744.0,2018-09-20T03:08:21.744000+00:00,pay,p67,,,,
u261569,1537413747375.0,2018-09-20T03:22:27.375000+00:00,pay,p67,,,,
u263790,1537413863101.0,2018-09-20T03:24:23.101000+00:00,pay,p67,,,,
u263705,1537415946226.0,2018-09-20T03:59:06.226000+00:00,pay,p48,,,,
u263754,1537417657895.0,2018-09-20T04:27:37.895000+00:00,pay,p67,,,,
u263907,1537423320979.0,2018-09-20T06:02:00.979000+00:00,pay,p67,,,,
u263937,1537426224082.0,2018-09-20T06:50:24.082000+00:00,pay,p47,,,,
u263540,1537434517428.0,2018-09-20T09:08:37.428000+00:00,pay,p67,,,,
u264085,1537470077618.0,2018-09-20T19:01:17.618000+00:00,pay,p47,,,,
u264139,1537477063045.0,2018-09-20T20:57:43.045000+00:00,pay,p66,,,,
u264143,1537477363735.0,2018-09-20T21:02:43.735000+00:00,pay,p67,,,,
u262097,1537481428370.0,2018-09-20T22:10:28.370000+00:00,pay,p68,,,,
u257214,1537481713408.0,2018-09-20T22:15:13.408000+00:00,pay,p68,,,,
u250365,1537482124359.0,2018-09-20T22:22:04.359000+00:00,pay,p68,,,,
u264164,1537482557385.0,2018-09-20T22:29:17.385000+00:00,pay,p66,,,,
u249652,1537483059538.0,2018-09-20T22:37:39.538000+00:00,pay,p53,,,,
u263353,1537483134702.0,2018-09-20T22:38:54.702000+00:00,pay,p68,,,,
u257475,1537487121512.0,2018-09-20T23:45:21.512000+00:00,pay,p67,,,,
u250584,1537487413827.0,2018-09-20T23:50:13.827000+00:00,pay,p68,,,,
u252223,1537487589853.0,2018-09-20T23:53:09.853000+00:00,pay,p68,,,,
u264295,1537493743645.0,2018-09-21T01:35:43.645000+00:00,pay,p67,,,,
u264356,1537501747718.0,2018-09-21T03:49:07.718000+00:00,pay,p68,,,,
u264428,1537510810168.0,2018-09-21T06:20:10.168000+00:00,pay,p68,,,,
u17950,1537511444494.0,2018-09-21T06:30:44.494000+00:00,pay,p68,,,,
u264530,1537541858972.0,2018-09-21T14:57:38.972000+00:00,pay,p68,,,,
u264548,1537544041245.0,2018-09-21T15:34:01.245000+00:00,pay,p47,,,,
u264567,1537545750002.0,2018-09-21T16:02:30.002000+00:00,pay,p48,,,,
u264648,1537558893540.0,2018-09-21T19:41:33.540000+00:00,pay,p67,,,,
u264818,1537581457207.0,2018-09-22T01:57:37.207000+00:00,pay,p67,,,,
u264860,1537586327294.0,2018-09-22T03:18:47.294000+00:00,pay,p66,,,,
u253898,1537588824987.0,2018-09-22T04:00:24.987000+00:00,pay,p68,,,,
u264883,1537589689549.0,2018-09-22T04:14:49.549000+00:00,pay,p66,,,,
u264794,1537589715668.0,2018-09-22T04:15:15.668000+00:00,pay,p68,,,,
u254041,1537590970547.0,2018-09-22T04:36:10.547000+00:00,pay,p68,,,,
u262938,1537592906040.0,2018-09-22T05:08:26.040000+00:00,pay,p68,,,,
u260748,1537594810909.0,2018-09-22T05:40:10.909000+00:00,pay,p67,,,,
u264417,1537594887108.0,2018-09-22T05:41:27.108000+00:00,pay,p67,,,,
u264422,1537600270233.0,2018-09-22T07:11:10.233000+00:00,pay,p67,,,,
u260575,1537601209980.0,2018-09-22T07:26:49.980000+00:00,pay,p68,,,,
u265073,1537623744955.0,2018-09-22T13:42:24.955000+00:00,pay,p68,,,,
u264810,1537626633164.0,2018-09-22T14:30:33.164000+00:00,pay,p68,,,,
u256069,1537636498086.0,2018-09-22T17:14:58.086000+00:00,pay,p68,,,,
u263402,1537639504018.0,2018-09-22T18:05:04.018000+00:00,pay,p67,,,,
u265157,1537641166810.0,2018-09-22T18:32:46.810000+00:00,pay,p67,,,,
u265181,1537644421782.0,2018-09-22T19:27:01.782000+00:00,pay,p68,,,,
u265203,1537646326500.0,2018-09-22T19:58:46.500000+00:00,pay,p68,,,,
u256260,1537646659336.0,2018-09-22T20:04:19.336000+00:00,pay,p67,,,,
u263793,1537647766708.0,2018-09-22T20:22:46.708000+00:00,pay,p68,,,,
u264963,1537647973309.0,2018-09-22T20:26:13.309000+00:00,pay,p68,,,,
u259901,1537650806870.0,2018-09-22T21:13:26.870000+00:00,pay,p67,,,,
u258188,1537654195242.0,2018-09-22T22:09:55.242000+00:00,pay,p68,,,,
u264635,1537667388959.0,2018-09-23T01:49:48.959000+00:00,enroll_coupon,c85,,,,
u265492,1537681444444.0,2018-09-23T05:44:04.444000+00:00,pay,p68,,,,
u260543,1537683623667.0,2018-09-23T06:20:23.667000+00:00,pay,p67,,,,
u265550,1537690340636.0,2018-09-23T08:12:20.636000+00:00,pay,p47,,,,
u265602,1537715255717.0,2018-09-23T15:07:35.717000+00:00,pay,p68,,,,
u254819,1537719801937.0,2018-09-23T16:23:21.937000+00:00,pay,p68,,,,
u257345,1537732340114.0,2018-09-23T19:52:20.114000+00:00,pay,p68,,,,
u262327,1537732657549.0,2018-09-23T19:57:37.549000+00:00,pay,p68,,,,
u265649,1537736317449.0,2018-09-23T20:58:37.449000+00:00,pay,p63,,,,
u256288,1537736493380.0,2018-09-23T21:01:33.380000+00:00,pay,p68,,,,
u264549,1537740636404.0,2018-09-23T22:10:36.404000+00:00,pay,p63,,,,
u265614,1537742334731.0,2018-09-23T22:38:54.731000+00:00,pay,p47,,,,
u265626,1537745036047.0,2018-09-23T23:23:56.047000+00:00,pay,p63,,,,
u264427,1537754609215.0,2018-09-24T02:03:29.215000+00:00,pay,p68,,,,
u265642,1537755030114.0,2018-09-24T02:10:30.114000+00:00,pay,p68,,,,
u265902,1537758531063.0,2018-09-24T03:08:51.063000+00:00,pay,p68,,,,
u264299,1537762431642.0,2018-09-24T04:13:51.642000+00:00,pay,p68,,,,
u265941,1537763250292.0,2018-09-24T04:27:30.292000+00:00,pay,p68,,,,
u265963,1537764392697.0,2018-09-24T04:46:32.697000+00:00,pay,p63,,,,
u265981,1537766993803.0,2018-09-24T05:29:53.803000+00:00,pay,p52,,,,
u3748,1537783319840.0,2018-09-24T10:01:59.840000+00:00,pay,p68,,,,
u266091,1537791490869.0,2018-09-24T12:18:10.869000+00:00,pay,p68,,,,
u266026,1537800024642.0,2018-09-24T14:40:24.642000+00:00,pay,p68,,,,
u266142,1537807224221.0,2018-09-24T16:40:24.221000+00:00,pay,p68,,,,
u266208,1537816407028.0,2018-09-24T19:13:27.028000+00:00,pay,p68,,,,
u266237,1537821624215.0,2018-09-24T20:40:24.215000+00:00,pay,p63,,,,
